Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
local,EAGER-0,fastqc_after_clipping,OnlineP,Realtime,8.330435694E9,56477.93410604351,52260.0,0.08071056460090913
local,EAGER-0,fastqc_after_clipping,OnlineP,Realtime,2.5705994498E10,173022.82269047806,153281.0,0.12879497583182561
local,EAGER-0,fastqc_after_clipping,OnlineM,Realtime,8.330435694E9,56477.93410604351,52260.0,0.08071056460090913
local,EAGER-0,fastqc_after_clipping,OnlineM,Realtime,2.5705994498E10,173022.82269047806,153281.0,0.12879497583182561
local,EAGER-0,fastqc_after_clipping,Naive,Realtime,8.330435694E9,213273.95488898738,52260.0,3.08101712378468
local,EAGER-0,fastqc_after_clipping,Naive,Realtime,2.5705994498E10,653374.8492281626,153281.0,3.262595163315496
local,EAGER-0,fastqc_after_clipping,Lotaru-A,Realtime,8.330435694E9,52150.52612917,52260.0,0.0020947927828166707
local,EAGER-0,fastqc_after_clipping,Lotaru-A,Realtime,2.5705994498E10,151579.64573166,153281.0,0.011099577040468071
local,EAGER-0,fastqc_after_clipping,Perfect,Realtime,8.330435694E9,52260.0,52260.0,0.0
local,EAGER-0,fastqc_after_clipping,Perfect,Realtime,2.5705994498E10,153281.0,153281.0,0.0
local,EAGER-1,bcftools_stats,Lotaru-G,Realtime,8.330435694E9,3573.0,7872.0,0.5461128048780488
local,EAGER-1,bcftools_stats,Lotaru-G,Realtime,2.5705994498E10,3573.0,16950.0,0.7892035398230088
local,EAGER-1,bcftools_stats,OnlineP,Realtime,8.330435694E9,3573.0,7872.0,0.5461128048780488
local,EAGER-1,bcftools_stats,OnlineP,Realtime,2.5705994498E10,3573.0,16950.0,0.7892035398230088
local,EAGER-1,bcftools_stats,OnlineM,Realtime,8.330435694E9,3573.0,7872.0,0.5461128048780488
local,EAGER-1,bcftools_stats,OnlineM,Realtime,2.5705994498E10,3573.0,16950.0,0.7892035398230088
local,EAGER-1,bcftools_stats,Naive,Realtime,8.330435694E9,4900.0,7872.0,0.3775406504065041
local,EAGER-1,bcftools_stats,Naive,Realtime,2.5705994498E10,4900.0,16950.0,0.7109144542772862
local,EAGER-1,bcftools_stats,Lotaru-A,Realtime,8.330435694E9,3573.0,7872.0,0.5461128048780488
local,EAGER-1,bcftools_stats,Lotaru-A,Realtime,2.5705994498E10,3573.0,16950.0,0.7892035398230088
local,EAGER-1,bcftools_stats,Perfect,Realtime,8.330435694E9,7872.0,7872.0,0.0
local,EAGER-1,bcftools_stats,Perfect,Realtime,2.5705994498E10,16950.0,16950.0,0.0
local,EAGER-1,genotyping_hc,Lotaru-G,Realtime,8.330435694E9,3070481.00618211,2870443.0,0.0696888968643899
local,EAGER-1,genotyping_hc,Lotaru-G,Realtime,2.5705994498E10,7296742.30490497,5594417.0,0.3042900278804691
local,EAGER-1,genotyping_hc,OnlineP,Realtime,8.330435694E9,2524281.612240813,2870443.0,0.12059510945146334
local,EAGER-1,genotyping_hc,OnlineP,Realtime,2.5705994498E10,3118586.388334202,5594417.0,0.4425538195786617
local,EAGER-1,genotyping_hc,OnlineM,Realtime,8.330435694E9,2524281.612240813,2870443.0,0.12059510945146334
local,EAGER-1,genotyping_hc,OnlineM,Realtime,2.5705994498E10,3118586.388334202,5594417.0,0.4425538195786617
local,EAGER-1,genotyping_hc,Naive,Realtime,8.330435694E9,1212689.3579525826,2870443.0,0.5775253652650192
local,EAGER-1,genotyping_hc,Naive,Realtime,2.5705994498E10,1498199.133824646,5594417.0,0.7321974508112917
local,EAGER-1,genotyping_hc,Lotaru-A,Realtime,8.330435694E9,3070481.00618211,2870443.0,0.0696888968643899
local,EAGER-1,genotyping_hc,Lotaru-A,Realtime,2.5705994498E10,7296742.30490497,5594417.0,0.3042900278804691
local,EAGER-1,genotyping_hc,Perfect,Realtime,8.330435694E9,2870443.0,2870443.0,0.0
local,EAGER-1,genotyping_hc,Perfect,Realtime,2.5705994498E10,5594417.0,5594417.0,0.0
local,EAGER-1,qualimap,Lotaru-G,Realtime,8.330435694E9,26970.36740877,28895.0,0.06660780727565328
local,EAGER-1,qualimap,Lotaru-G,Realtime,2.5705994498E10,56614.61932091,48137.0,0.17611440930905545
local,EAGER-1,qualimap,OnlineP,Realtime,8.330435694E9,23604.48910329246,28895.0,0.18309433800683644
